datetime,EventId
2017-05-16 03:43:01,"[1, 1]"
2017-05-16 03:43:02,"[2, 2, 3]"
2017-05-16 03:43:03,"[1, 1]"
2017-05-16 03:43:04,[1]
2017-05-16 03:43:05,"[1, 4, 5, 6]"
2017-05-16 03:43:06,"[1, 1]"
2017-05-16 03:43:07,[1]
2017-05-16 03:43:08,[1]
2017-05-16 03:43:09,"[7, 1, 2, 8, 9, 3, 2, 10, 1, 1]"
2017-05-16 03:43:10,"[4, 5, 6, 1]"
2017-05-16 03:43:11,[1]
2017-05-16 03:43:15,"[4, 5, 6, 1, 1]"
2017-05-16 03:43:16,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
2017-05-16 03:43:17,"[1, 1, 1, 1, 1, 1, 1, 1, 671, 1, 1, 8, 1]"
2017-05-16 03:43:18,"[15, 16, 9, 1]"
2017-05-16 03:43:19,[10]
2017-05-16 03:43:20,"[1, 6, 6, 6]"
2017-05-16 03:43:21,"[17, 1]"
2017-05-16 03:43:30,"[1, 1, 18, 673, 20, 674, 22, 674, 22, 673, 1]"
2017-05-16 03:43:31,"[1, 673]"
2017-05-16 03:43:32,"[1, 2, 1]"
2017-05-16 03:43:34,"[1, 1]"
2017-05-16 03:43:35,"[1, 1]"
2017-05-16 03:43:37,"[1, 1]"
2017-05-16 03:43:38,"[1, 1]"
2017-05-16 03:43:40,"[1, 1]"
2017-05-16 03:43:41,[1]
2017-05-16 03:43:42,[1]
2017-05-16 03:43:43,"[1, 1]"
2017-05-16 03:43:44,"[2, 2, 3, 1]"
2017-05-16 03:43:45,"[1, 4, 5, 6]"
2017-05-16 03:43:46,"[1, 1]"
2017-05-16 03:43:48,"[1, 1]"
2017-05-16 03:43:49,[1]
2017-05-16 03:43:50,"[1, 4, 5, 6, 7, 1, 2, 8, 9, 3, 2, 10]"
2017-05-16 03:43:51,"[1, 1]"
2017-05-16 03:43:55,"[4, 5, 6]"
2017-05-16 03:43:56,"[11, 1, 1, 12, 13, 14]"
2017-05-16 03:43:57,"[1, 1, 1, 1, 673]"
2017-05-16 03:43:58,"[1, 8, 1, 15, 16, 9]"
2017-05-16 03:43:59,"[1, 10]"
2017-05-16 03:44:00,"[6, 6, 27, 1]"
2017-05-16 03:44:01,"[17, 1]"
2017-05-16 03:44:05,"[6, 6, 6]"
2017-05-16 03:44:10,[1]
2017-05-16 03:44:11,"[1, 18, 675, 20, 676, 22, 676, 22, 675, 1, 1, 675]"
2017-05-16 03:44:12,[1]
2017-05-16 03:44:13,"[1, 2]"
2017-05-16 03:44:14,"[1, 1]"
2017-05-16 03:44:15,[1]
2017-05-16 03:44:16,[1]
2017-05-16 03:44:17,"[1, 1]"
2017-05-16 03:44:18,[1]
2017-05-16 03:44:19,[1]
2017-05-16 03:44:20,"[1, 1]"
2017-05-16 03:44:22,"[1, 1]"
2017-05-16 03:44:23,"[1, 1]"
2017-05-16 03:44:24,"[2, 2, 3]"
2017-05-16 03:44:25,"[1, 4, 5, 1, 6]"
2017-05-16 03:44:26,[1]
2017-05-16 03:44:27,[1]
2017-05-16 03:44:28,"[1, 1]"
2017-05-16 03:44:30,"[1, 4, 5, 1, 6]"
2017-05-16 03:44:31,"[1, 1, 7, 1, 2, 8, 9]"
2017-05-16 03:44:32,"[3, 2, 10]"
2017-05-16 03:44:33,"[1, 1]"
2017-05-16 03:44:35,"[4, 5, 6]"
2017-05-16 03:44:38,"[1, 1, 1, 1, 1, 1, 1, 1]"
2017-05-16 03:44:39,"[1, 1, 1, 1, 1, 1, 1, 1, 675, 8, 1, 1]"
2017-05-16 03:44:40,"[4, 5, 6, 15, 16, 9]"
2017-05-16 03:44:41,"[1, 10]"
2017-05-16 03:44:42,[1]
2017-05-16 03:44:43,"[17, 1]"
2017-05-16 03:44:45,"[6, 6, 6]"
2017-05-16 03:44:52,"[1, 1]"
2017-05-16 03:44:53,"[18, 677, 20, 678, 22, 678, 22, 677, 1, 1, 677]"
2017-05-16 03:44:54,"[1, 1, 2]"
2017-05-16 03:44:56,"[1, 1]"
2017-05-16 03:44:57,"[1, 1]"
2017-05-16 03:44:58,"[11, 12, 13, 14, 38, 1]"
2017-05-16 03:44:59,"[1, 1]"
2017-05-16 03:45:00,[1]
2017-05-16 03:45:01,[1]
2017-05-16 03:45:02,"[1, 1]"
2017-05-16 03:45:03,[1]
2017-05-16 03:45:04,[1]
2017-05-16 03:45:05,"[4, 5, 6, 1, 1]"
2017-05-16 03:45:07,"[1, 2, 2, 3, 1]"
2017-05-16 03:45:08,[1]
2017-05-16 03:45:09,[1]
2017-05-16 03:45:10,"[4, 5, 1, 6, 1]"
2017-05-16 03:45:11,"[1, 39, 39]"
2017-05-16 03:45:12,"[39, 1]"
2017-05-16 03:45:13,"[7, 1, 2, 8, 9, 2, 10, 1, 1]"
2017-05-16 03:45:14,[1]
2017-05-16 03:45:15,"[1, 4, 5, 6]"
2017-05-16 03:45:19,"[1, 1, 1, 1]"
2017-05-16 03:45:20,"[1, 1, 1, 1, 1, 1, 1, 1, 4, 5, 1, 1, 6, 1, 1]"
2017-05-16 03:45:21,"[1, 1, 1, 1, 1, 677, 1, 8, 1]"
2017-05-16 03:45:22,"[15, 16, 9, 1, 10]"
2017-05-16 03:45:24,[1]
2017-05-16 03:45:25,"[17, 1, 6, 6, 6]"
2017-05-16 03:45:34,"[1, 1, 18, 679, 20, 680, 22, 680, 22, 679]"
2017-05-16 03:45:35,"[1, 1, 679]"
2017-05-16 03:45:36,"[1, 2, 1]"
2017-05-16 03:45:38,"[1, 1]"
2017-05-16 03:45:39,"[1, 1]"
2017-05-16 03:45:41,"[1, 1]"
2017-05-16 03:45:42,[1]
2017-05-16 03:45:43,[1]
2017-05-16 03:45:44,"[1, 1]"
2017-05-16 03:45:45,[1]
2017-05-16 03:45:46,[1]
2017-05-16 03:45:47,"[1, 1]"
2017-05-16 03:45:48,"[2, 2, 3, 1]"
2017-05-16 03:45:49,[1]
2017-05-16 03:45:50,"[4, 5, 6, 1, 1]"
2017-05-16 03:45:52,"[1, 1]"
2017-05-16 03:45:53,"[1, 1]"
2017-05-16 03:45:54,"[7, 1, 2, 8, 9, 10, 2]"
2017-05-16 03:45:55,"[4, 5, 1, 6, 1]"
2017-05-16 03:45:59,"[11, 12, 13, 14]"
2017-05-16 03:46:00,"[4, 5, 6]"
2017-05-16 03:46:01,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 679]"
2017-05-16 03:46:02,"[8, 1, 1, 15, 16, 9]"
2017-05-16 03:46:03,"[1, 10]"
2017-05-16 03:46:04,[1]
2017-05-16 03:46:05,"[6, 6, 27, 17, 1]"
2017-05-16 03:46:10,"[6, 6, 6]"
2017-05-16 03:46:14,[1]
2017-05-16 03:46:15,"[1, 18, 681, 20, 682, 22, 682, 22, 681, 1, 1, 681]"
2017-05-16 03:46:16,"[1, 1]"
2017-05-16 03:46:17,[2]
2017-05-16 03:46:18,"[1, 1]"
2017-05-16 03:46:19,[1]
2017-05-16 03:46:20,[1]
2017-05-16 03:46:21,"[1, 1]"
2017-05-16 03:46:22,[1]
2017-05-16 03:46:23,[1]
2017-05-16 03:46:24,"[1, 1]"
2017-05-16 03:46:26,"[1, 1]"
2017-05-16 03:46:27,"[1, 1]"
2017-05-16 03:46:29,"[1, 1]"
2017-05-16 03:46:30,"[4, 5, 6, 2, 2, 3, 1]"
2017-05-16 03:46:31,[1]
2017-05-16 03:46:32,"[1, 1]"
2017-05-16 03:46:33,[1]
2017-05-16 03:46:34,[1]
2017-05-16 03:46:35,"[4, 5, 6, 1, 1]"
2017-05-16 03:46:36,"[7, 1, 2, 8, 9, 3, 2, 10]"
2017-05-16 03:46:37,"[1, 1]"
2017-05-16 03:46:40,"[4, 5, 6]"
2017-05-16 03:46:42,[1]
2017-05-16 03:46:43,"[1, 1, 1, 1, 681, 1, 8, 1]"
2017-05-16 03:46:44,"[15, 16, 9]"
2017-05-16 03:46:45,"[4, 5, 1, 6, 10]"
2017-05-16 03:46:46,[1]
2017-05-16 03:46:47,"[17, 1]"
2017-05-16 03:46:50,"[6, 6, 6]"
2017-05-16 03:46:56,[1]
2017-05-16 03:46:57,"[1, 18, 683, 20, 684, 22, 684, 22, 683, 1, 1, 683]"
2017-05-16 03:46:58,"[1, 1]"
2017-05-16 03:46:59,[2]
2017-05-16 03:47:00,"[1, 1]"
2017-05-16 03:47:01,"[11, 12, 13, 14, 1]"
2017-05-16 03:47:02,[1]
2017-05-16 03:47:03,"[38, 1, 1]"
2017-05-16 03:47:04,[1]
2017-05-16 03:47:05,[1]
2017-05-16 03:47:06,"[1, 1]"
2017-05-16 03:47:07,[1]
2017-05-16 03:47:08,[1]
2017-05-16 03:47:09,"[1, 1]"
2017-05-16 03:47:10,"[4, 5, 2, 6, 2, 3]"
2017-05-16 03:47:11,"[1, 1]"
2017-05-16 03:47:12,"[1, 1]"
2017-05-16 03:47:14,"[1, 1]"
2017-05-16 03:47:15,"[4, 5, 6, 1]"
2017-05-16 03:47:16,[1]
2017-05-16 03:47:17,"[7, 1, 1, 2, 8, 9, 3, 2, 10, 1]"
2017-05-16 03:47:18,[1]
2017-05-16 03:47:19,[1]
2017-05-16 03:47:20,"[4, 5, 6]"
2017-05-16 03:47:23,"[1, 1]"
2017-05-16 03:47:24,"[1, 1, 1, 1, 1, 1, 1]"
2017-05-16 03:47:25,"[1, 1, 1, 1, 683, 8, 1, 1, 4, 5]"
2017-05-16 03:47:26,"[6, 15, 16, 9, 1]"
2017-05-16 03:47:27,[10]
2017-05-16 03:47:28,[1]
2017-05-16 03:47:29,"[17, 1]"
2017-05-16 03:47:30,"[6, 6, 27]"
2017-05-16 03:47:35,"[6, 6, 6]"
2017-05-16 03:47:38,"[1, 1]"
2017-05-16 03:47:39,"[18, 685, 20, 686, 22, 686, 22, 685, 1, 1, 685]"
2017-05-16 03:47:40,"[1, 2, 1]"
2017-05-16 03:47:42,"[1, 1]"
2017-05-16 03:47:43,"[1, 1]"
2017-05-16 03:47:45,"[1, 1]"
2017-05-16 03:47:46,[1]
2017-05-16 03:47:47,[1]
2017-05-16 03:47:48,"[1, 1]"
2017-05-16 03:47:49,[1]
2017-05-16 03:47:50,"[1, 4, 5, 6]"
2017-05-16 03:47:51,"[1, 1]"
2017-05-16 03:47:52,"[2, 2, 3]"
2017-05-16 03:47:53,"[1, 1]"
2017-05-16 03:47:54,"[1, 1]"
2017-05-16 03:47:55,"[4, 5, 6]"
2017-05-16 03:47:56,"[1, 1]"
2017-05-16 03:47:57,[1]
2017-05-16 03:47:58,"[1, 7, 1, 2, 8, 9, 3, 2, 10]"
2017-05-16 03:47:59,"[1, 1]"
2017-05-16 03:48:00,"[4, 5, 6]"
2017-05-16 03:48:02,"[11, 12, 13, 14]"
2017-05-16 03:48:05,"[4, 5, 1, 6, 1, 1, 1, 1, 685]"
2017-05-16 03:48:06,"[1, 1, 8, 15, 16, 9]"
2017-05-16 03:48:07,"[1, 10]"
2017-05-16 03:48:08,[1]
2017-05-16 03:48:09,"[17, 1]"
2017-05-16 03:48:10,"[6, 6, 27]"
2017-05-16 03:48:15,"[6, 6, 6]"
2017-05-16 03:48:18,[1]
2017-05-16 03:48:19,"[1, 18, 687, 20, 688, 22, 688, 22, 687, 1, 1, 687]"
2017-05-16 03:48:20,[1]
2017-05-16 03:48:21,"[1, 2]"
2017-05-16 03:48:22,"[1, 1]"
2017-05-16 03:48:23,[1]
2017-05-16 03:48:24,[1]
2017-05-16 03:48:25,"[1, 1]"
2017-05-16 03:48:26,[1]
2017-05-16 03:48:27,[1]
2017-05-16 03:48:28,"[1, 1]"
2017-05-16 03:48:30,"[1, 4, 5, 6, 1]"
2017-05-16 03:48:31,"[1, 1]"
2017-05-16 03:48:33,"[1, 2, 2, 3, 1]"
2017-05-16 03:48:34,[1]
2017-05-16 03:48:35,"[1, 4, 5, 6]"
2017-05-16 03:48:36,"[1, 1]"
2017-05-16 03:48:37,[1]
2017-05-16 03:48:38,[1]
2017-05-16 03:48:39,"[1, 1, 7]"
2017-05-16 03:48:40,"[1, 2, 8, 9, 3, 2, 10, 4, 5, 6]"
2017-05-16 03:48:41,"[1, 1]"
2017-05-16 03:48:45,"[4, 5, 6]"
2017-05-16 03:48:46,"[1, 1, 1, 1]"
2017-05-16 03:48:47,"[1, 1, 1, 1, 687, 1, 8, 1, 1]"
2017-05-16 03:48:48,"[15, 16, 9]"
2017-05-16 03:48:49,"[1, 10]"
2017-05-16 03:48:50,"[1, 6, 6, 6]"
2017-05-16 03:48:51,"[17, 1]"
2017-05-16 03:49:00,"[1, 1, 18, 689, 20, 690, 22, 690, 22]"
2017-05-16 03:49:01,"[689, 1, 1, 689]"
2017-05-16 03:49:02,"[1, 1]"
2017-05-16 03:49:03,"[2, 11, 12, 13, 14]"
2017-05-16 03:49:04,"[1, 1]"
2017-05-16 03:49:05,"[38, 1]"
2017-05-16 03:49:06,[1]
2017-05-16 03:49:07,"[1, 1]"
2017-05-16 03:49:08,[1]
2017-05-16 03:49:09,[1]
2017-05-16 03:49:10,"[1, 1]"
2017-05-16 03:49:12,"[1, 1]"
2017-05-16 03:49:13,"[1, 1]"
2017-05-16 03:49:14,"[2, 2]"
2017-05-16 03:49:15,"[3, 4, 5, 1, 6, 1]"
2017-05-16 03:49:16,[1]
2017-05-16 03:49:17,[1]
2017-05-16 03:49:18,"[1, 1]"
2017-05-16 03:49:19,[1]
2017-05-16 03:49:20,"[1, 4, 5, 6]"
2017-05-16 03:49:21,"[7, 1, 2, 8, 9, 1, 3, 2, 10, 1]"
2017-05-16 03:49:22,[1]
2017-05-16 03:49:23,[1]
2017-05-16 03:49:25,"[4, 5, 6]"
2017-05-16 03:49:27,[1]
2017-05-16 03:49:28,"[1, 1, 1, 1]"
2017-05-16 03:49:29,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 689, 8, 1]"
2017-05-16 03:49:30,"[1, 4, 5, 6, 15, 16, 9]"
2017-05-16 03:49:31,"[1, 10]"
2017-05-16 03:49:32,[1]
2017-05-16 03:49:33,"[17, 1]"
2017-05-16 03:49:35,"[6, 6, 6]"
2017-05-16 03:49:42,"[1, 1]"
2017-05-16 03:49:43,"[18, 691, 20, 692, 22, 692, 22, 691, 1, 1, 691]"
2017-05-16 03:49:44,"[1, 1, 2]"
2017-05-16 03:49:46,"[1, 1]"
2017-05-16 03:49:47,"[1, 1]"
2017-05-16 03:49:49,"[1, 1]"
2017-05-16 03:49:50,[1]
2017-05-16 03:49:51,[1]
2017-05-16 03:49:52,"[1, 1]"
2017-05-16 03:49:53,[1]
2017-05-16 03:49:54,[1]
2017-05-16 03:49:55,"[4, 5, 6, 1, 1]"
2017-05-16 03:49:56,"[2, 2, 3, 1]"
2017-05-16 03:49:57,[1]
2017-05-16 03:49:58,"[1, 1]"
2017-05-16 03:50:00,"[4, 5, 1, 6, 1]"
2017-05-16 03:50:01,[1]
2017-05-16 03:50:02,"[1, 7, 1, 2, 8, 9]"
2017-05-16 03:50:03,"[3, 2, 10, 1, 1]"
2017-05-16 03:50:04,"[11, 12, 13, 14]"
2017-05-16 03:50:05,"[4, 5, 6]"
2017-05-16 03:50:09,"[1, 1, 1, 1, 1, 691]"
2017-05-16 03:50:10,"[4, 5, 8, 1, 1, 6, 15, 16]"
2017-05-16 03:50:11,"[9, 1, 10]"
2017-05-16 03:50:12,[1]
2017-05-16 03:50:13,"[17, 1]"
2017-05-16 03:50:15,"[6, 6, 6]"
2017-05-16 03:50:23,"[1, 1, 18, 693, 20, 694, 22, 694, 22, 693, 1, 1, 693]"
2017-05-16 03:50:24,[1]
2017-05-16 03:50:25,"[2, 1]"
2017-05-16 03:50:26,"[1, 1]"
2017-05-16 03:50:27,[1]
2017-05-16 03:50:28,[1]
2017-05-16 03:50:29,"[1, 1]"
2017-05-16 03:50:31,"[1, 1]"
2017-05-16 03:50:32,"[1, 1]"
2017-05-16 03:50:34,"[1, 1]"
2017-05-16 03:50:35,"[4, 5, 6, 1]"
2017-05-16 03:50:36,[1]
2017-05-16 03:50:37,"[2, 1, 2, 3, 1]"
2017-05-16 03:50:38,[1]
2017-05-16 03:50:39,[1]
2017-05-16 03:50:40,"[4, 5, 6, 1, 1]"
2017-05-16 03:50:42,"[1, 1]"
2017-05-16 03:50:43,"[1, 1]"
2017-05-16 03:50:44,"[7, 1, 2, 8, 9, 3, 2, 10]"
2017-05-16 03:50:45,"[1, 4, 5, 1, 6]"
2017-05-16 03:50:50,"[1, 4, 5, 6, 1]"
2017-05-16 03:50:51,"[1, 1, 1, 1, 1, 693]"
2017-05-16 03:50:52,"[1, 8, 1, 15, 16, 9]"
2017-05-16 03:50:53,"[1, 10]"
2017-05-16 03:50:54,[1]
2017-05-16 03:50:55,"[6, 6, 27, 17, 1]"
2017-05-16 03:51:00,"[6, 6, 6]"
2017-05-16 03:51:04,"[11, 12, 13, 14, 1]"
2017-05-16 03:51:05,"[1, 18, 695, 20, 696, 22, 696, 22, 695, 1, 1, 695]"
2017-05-16 03:51:06,"[1, 1]"
2017-05-16 03:51:07,[2]
2017-05-16 03:51:08,"[1, 1]"
2017-05-16 03:51:09,[1]
2017-05-16 03:51:10,"[1, 38]"
2017-05-16 03:51:11,"[1, 1]"
2017-05-16 03:51:12,[1]
2017-05-16 03:51:13,[1]
2017-05-16 03:51:14,"[1, 1]"
2017-05-16 03:51:16,"[1, 1]"
2017-05-16 03:51:17,"[1, 1]"
2017-05-16 03:51:18,"[2, 2]"
2017-05-16 03:51:19,"[3, 1, 1]"
2017-05-16 03:51:20,"[4, 5, 6, 1]"
2017-05-16 03:51:21,[1]
2017-05-16 03:51:22,"[1, 1]"
2017-05-16 03:51:23,[1]
2017-05-16 03:51:24,[1]
2017-05-16 03:51:25,"[1, 4, 5, 7, 1, 2, 8, 9, 6, 2, 10, 1]"
2017-05-16 03:51:26,[1]
2017-05-16 03:51:27,[1]
2017-05-16 03:51:30,"[4, 5, 6]"
2017-05-16 03:51:31,"[1, 1]"
2017-05-16 03:51:32,"[1, 1, 1, 1, 1, 1, 1]"
2017-05-16 03:51:33,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 695, 8, 1, 1]"
2017-05-16 03:51:34,"[15, 16, 9, 1]"
2017-05-16 03:51:35,"[10, 4, 5, 6]"
2017-05-16 03:51:36,[1]
2017-05-16 03:51:37,"[17, 1]"
2017-05-16 03:51:40,"[6, 6, 27]"
2017-05-16 03:51:45,"[6, 6, 6]"
2017-05-16 03:51:46,"[1, 1, 18, 697, 20, 698, 22, 698, 22, 697]"
2017-05-16 03:51:47,"[1, 1, 697]"
2017-05-16 03:51:48,"[1, 2, 1]"
2017-05-16 03:51:50,"[1, 1]"
2017-05-16 03:51:51,"[1, 1]"
2017-05-16 03:51:53,"[1, 1]"
2017-05-16 03:51:54,"[1, 1]"
2017-05-16 03:51:56,"[1, 1]"
2017-05-16 03:51:57,[1]
2017-05-16 03:51:58,[1]
2017-05-16 03:51:59,"[1, 1]"
2017-05-16 03:52:00,"[4, 5, 6, 2, 2, 3, 1]"
2017-05-16 03:52:01,[1]
2017-05-16 03:52:02,"[1, 1]"
2017-05-16 03:52:04,"[1, 1]"
2017-05-16 03:52:05,"[4, 5, 6, 1, 1]"
2017-05-16 03:52:06,"[11, 7, 1, 2, 8, 9, 3, 2, 12, 13]"
2017-05-16 03:52:07,"[10, 14, 1, 1]"
2017-05-16 03:52:10,"[4, 5, 6]"
2017-05-16 03:52:13,"[1, 1, 1, 1, 697, 1]"
2017-05-16 03:52:14,"[8, 1, 1, 15, 16]"
2017-05-16 03:52:15,"[9, 1, 10, 4, 5, 6]"
2017-05-16 03:52:16,[1]
2017-05-16 03:52:17,"[17, 1]"
2017-05-16 03:52:20,"[6, 6, 6]"
2017-05-16 03:52:27,"[1, 1, 1, 18, 699, 20, 700, 22, 700, 22, 699, 1]"
2017-05-16 03:52:28,"[699, 1]"
2017-05-16 03:52:29,"[1, 2]"
2017-05-16 03:52:30,"[1, 1]"
2017-05-16 03:52:32,"[1, 1]"
2017-05-16 03:52:33,"[1, 1]"
2017-05-16 03:52:35,"[1, 1]"
2017-05-16 03:52:36,"[1, 1]"
2017-05-16 03:52:38,"[1, 1]"
2017-05-16 03:52:39,"[1, 1]"
2017-05-16 03:52:40,"[4, 5, 6]"
2017-05-16 03:52:41,"[1, 2, 2, 3, 1]"
2017-05-16 03:52:42,[1]
2017-05-16 03:52:43,[1]
2017-05-16 03:52:44,"[1, 1]"
2017-05-16 03:52:45,"[4, 5, 6]"
2017-05-16 03:52:46,"[1, 1]"
2017-05-16 03:52:47,"[1, 1]"
2017-05-16 03:52:48,"[7, 1, 2, 8, 9, 2, 10]"
2017-05-16 03:52:49,"[1, 1]"
2017-05-16 03:52:50,"[4, 5, 6]"
2017-05-16 03:52:54,"[1, 1, 1]"
2017-05-16 03:52:55,"[1, 1, 4, 5, 1, 6, 1, 1, 1, 1, 1, 699]"
2017-05-16 03:52:56,"[8, 1, 1, 15, 16, 9]"
2017-05-16 03:52:57,"[1, 10]"
2017-05-16 03:52:58,[1]
2017-05-16 03:52:59,"[17, 1]"
2017-05-16 03:53:00,"[6, 6, 27]"
2017-05-16 03:53:05,"[6, 6, 6]"
2017-05-16 03:53:07,"[11, 12, 13, 14]"
2017-05-16 03:53:08,[1]
2017-05-16 03:53:09,"[1, 18, 701, 20, 702, 22, 702, 22, 701, 1, 1, 701]"
2017-05-16 03:53:10,"[1, 1]"
2017-05-16 03:53:11,[2]
2017-05-16 03:53:12,"[38, 1, 1]"
2017-05-16 03:53:13,[1]
2017-05-16 03:53:14,[1]
2017-05-16 03:53:15,"[1, 1]"
2017-05-16 03:53:16,[1]
2017-05-16 03:53:17,[1]
2017-05-16 03:53:18,"[1, 1]"
2017-05-16 03:53:20,"[1, 4, 5, 1, 6]"
2017-05-16 03:53:21,"[1, 1]"
2017-05-16 03:53:22,"[2, 2]"
2017-05-16 03:53:23,"[3, 1, 1]"
2017-05-16 03:53:24,"[1, 1]"
2017-05-16 03:53:25,"[4, 5, 6]"
2017-05-16 03:53:26,"[1, 1]"
2017-05-16 03:53:27,[1]
2017-05-16 03:53:28,[1]
2017-05-16 03:53:29,"[1, 7, 1, 2, 8, 9, 3, 2, 1, 10]"
2017-05-16 03:53:30,"[4, 5, 6]"
2017-05-16 03:53:31,"[1, 1]"
2017-05-16 03:53:35,"[4, 5, 6]"
2017-05-16 03:53:36,"[1, 1, 1, 1, 1, 1]"
2017-05-16 03:53:37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 701, 8, 1, 1]"
2017-05-16 03:53:38,"[15, 16, 9]"
2017-05-16 03:53:39,"[1, 10]"
2017-05-16 03:53:40,"[1, 6, 6, 6]"
2017-05-16 03:53:41,"[17, 1]"
2017-05-16 03:53:50,"[1, 1]"
2017-05-16 03:53:51,"[18, 703, 20, 704, 22, 704, 22, 703, 1, 1, 703]"
2017-05-16 03:53:52,"[1, 1, 2]"
2017-05-16 03:53:54,"[1, 1]"
2017-05-16 03:53:55,[1]
2017-05-16 03:53:56,[1]
2017-05-16 03:53:57,"[1, 1]"
2017-05-16 03:53:58,[1]
2017-05-16 03:53:59,[1]
2017-05-16 03:54:00,"[1, 1]"
2017-05-16 03:54:01,[54]
2017-05-16 03:54:02,"[1, 1]"
2017-05-16 03:54:03,"[1, 1]"
2017-05-16 03:54:04,"[2, 2]"
2017-05-16 03:54:05,"[3, 4, 5, 1, 6, 1]"
2017-05-16 03:54:06,"[1, 1]"
2017-05-16 03:54:07,"[11, 12, 13, 14]"
2017-05-16 03:54:08,"[1, 1]"
2017-05-16 03:54:09,[1]
2017-05-16 03:54:10,"[1, 4, 5, 6, 7, 1]"
2017-05-16 03:54:11,"[2, 8, 9, 3, 2, 10, 3, 1, 1]"
2017-05-16 03:54:12,[1]
2017-05-16 03:54:13,[1]
2017-05-16 03:54:15,"[4, 5, 6]"
2017-05-16 03:54:17,"[1, 1, 1]"
2017-05-16 03:54:18,"[1, 1, 1, 1, 1, 1, 1]"
2017-05-16 03:54:19,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 703, 1, 8, 1]"
2017-05-16 03:54:20,"[4, 5, 6, 15, 16, 9]"
2017-05-16 03:54:21,"[1, 10]"
2017-05-16 03:54:22,[1]
2017-05-16 03:54:23,"[17, 1]"
2017-05-16 03:54:25,"[6, 6, 6]"
2017-05-16 03:54:32,[1]
2017-05-16 03:54:33,"[1, 18, 705, 20, 706, 22, 706, 22, 705, 1, 1, 705]"
2017-05-16 03:54:34,[1]
2017-05-16 03:54:35,"[2, 1]"
2017-05-16 03:54:36,"[1, 1]"
2017-05-16 03:54:37,[1]
2017-05-16 03:54:38,[1]
2017-05-16 03:54:39,"[1, 1]"
2017-05-16 03:54:40,[1]
2017-05-16 03:54:41,[1]
2017-05-16 03:54:42,"[1, 1]"
2017-05-16 03:54:43,[1]
2017-05-16 03:54:44,[1]
2017-05-16 03:54:45,"[4, 5, 6, 1, 1]"
2017-05-16 03:54:47,"[1, 2, 2, 3, 1]"
2017-05-16 03:54:48,"[1, 1]"
2017-05-16 03:54:50,"[4, 5, 1, 6, 1]"
2017-05-16 03:54:51,[1]
2017-05-16 03:54:52,[1]
2017-05-16 03:54:53,"[1, 1]"
2017-05-16 03:54:54,"[7, 1, 2, 8, 9, 3, 2, 10]"
2017-05-16 03:54:55,"[1, 4, 5, 1, 6]"
2017-05-16 03:54:58,[1]
2017-05-16 03:55:00,"[4, 5, 6, 1]"
2017-05-16 03:55:01,"[1, 1, 1, 705, 1, 8, 1]"
2017-05-16 03:55:02,"[15, 16, 9]"
2017-05-16 03:55:03,"[1, 10]"
2017-05-16 03:55:04,[1]
2017-05-16 03:55:05,"[17, 1, 6, 6, 6]"
2017-05-16 03:55:07,"[11, 12, 13, 14]"
2017-05-16 03:55:11,"[39, 39]"
2017-05-16 03:55:12,"[39, 23]"
2017-05-16 03:55:14,[1]
2017-05-16 03:55:15,"[1, 18, 707, 20, 708, 22, 708, 22, 707, 1, 1, 707]"
2017-05-16 03:55:16,"[1, 1]"
2017-05-16 03:55:17,[2]
2017-05-16 03:55:18,"[1, 1]"
2017-05-16 03:55:19,[1]
2017-05-16 03:55:20,[1]
2017-05-16 03:55:21,"[1, 1]"
2017-05-16 03:55:22,[1]
2017-05-16 03:55:23,[1]
2017-05-16 03:55:24,"[1, 1]"
2017-05-16 03:55:26,"[1, 1]"
2017-05-16 03:55:27,"[1, 1]"
2017-05-16 03:55:29,"[2, 2, 1, 3, 1]"
2017-05-16 03:55:30,"[4, 5, 6, 1]"
2017-05-16 03:55:31,[1]
2017-05-16 03:55:32,"[1, 1]"
2017-05-16 03:55:33,[1]
2017-05-16 03:55:34,[1]
2017-05-16 03:55:35,"[4, 5, 6, 1, 7, 1, 2, 8, 9, 1, 3, 2, 10]"
2017-05-16 03:55:37,"[1, 1]"
2017-05-16 03:55:40,"[4, 5, 6]"
2017-05-16 03:55:42,"[1, 1, 1, 1, 1]"
2017-05-16 03:55:43,"[1, 1, 1, 1, 707, 1, 8, 1]"
2017-05-16 03:55:44,"[15, 16, 9]"
2017-05-16 03:55:45,"[1, 10, 4, 5, 6]"
2017-05-16 03:55:46,[1]
2017-05-16 03:55:47,"[17, 1]"
2017-05-16 03:55:50,"[6, 6, 6]"
2017-05-16 03:55:56,"[1, 1]"
2017-05-16 03:55:57,"[18, 709, 20, 710, 22, 710, 22, 709, 1, 1, 709]"
2017-05-16 03:55:58,"[1, 1, 2]"
2017-05-16 03:56:00,"[1, 1]"
2017-05-16 03:56:01,[1]
2017-05-16 03:56:02,[1]
2017-05-16 03:56:03,"[1, 1]"
2017-05-16 03:56:04,[1]
2017-05-16 03:56:05,[1]
